"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55367516","UnableToMatch","2013-12-31","Male","1971-05-25","Associates","g02   ","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Basic PPR",".COM","0","boston","02382","Massachusetts","United States"
"55367517","Expired","2013-12-31","Female","1969-11-01","Doctorate","ehc017","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Basic PPR",".COM","83.4","Newport Beach","92660","California","United States"
"55367518","Closed","2013-12-31","Male","1986-03-05","High School","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","fernandina beach","32034","Florida","United States"
"55367519","Incomplete","2013-12-31","Male","1970-11-08","unknown","unknown","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","Spring","77386","Texas","United States"
"55367520","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","BD184QN","unknown","United Kingdom  "
"55367521","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".CP","0","unknown","78521","Texas","United States"
"55367522","Subscriber","2013-12-31","Female","1966-01-23","Associates","ehc016","unknown","Default Segment","Male","More than $250000","1","2","2","unknown","Premium PPR",".UK","71.4","Santa Monica","CB102AN","unknown","United Kingdom  "
"55367523","Active","2013-12-31","Female","1970-07-07","High School","unknown","unknown","Default Segment","Male","$20000 to $40000","1","2","2","unknown","Basic PPR",".UK","0","Halifax","HX27NP","unknown","United Kingdom  "
"55367524","New","2013-12-31","Male","1900-01-01","unknown","g50   ","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","31088","Georgia","United States"
"55367525","Expired","2013-12-31","Female","1948-05-15","Masters","ehc017","unknown","Default Segment","Male","More than $250000","1","3","2","unknown","Basic PPR",".COM","59.85","San Francisco","94118","California","United States"
"55367526","UnableToMatch","2013-12-31","Male","1988-11-12","Masters","ehc017","unknown","Default Segment","Female","More than $250000","0","0","2","unknown","Basic PPR",".COM","0","bangalore","583102","unknown","India  "
"55367527","Active","2013-12-31","Male","1992-06-10","Some college","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","charleston wv","25304","West Virginia","United States"
"55367528","Expired","2013-12-31","Female","1992-08-09","Some college","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","90.35","Yorba Linda","92886","California","United States"
"55367529","Incomplete","2013-12-31","Female","1968-04-08","unknown","ehc017","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","Naples","34110","Florida","United States"
"55367530","New","2013-12-31","Male","1900-01-01","unknown","g50   ","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","07112","New Jersey","United States"
"55367531","Incomplete","2013-12-31","Male","1914-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Niet-echt","5609GP","unknown","Netherlands The  "
"55367532","Subscriber","2013-12-31","Male","1982-03-25","Bachelors","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","366.85","Santa Clara","95051","California","United States"
"55367533","Expired","2013-12-31","Female","1967-04-14","Some college","ehc017","unknown","Default Segment","Male","$40000 to $60000","1","1","2","unknown","Premium PPR",".COM","757.49","Hayward","94545","California","United States"
"55367534","Active","2013-12-31","Female","1958-11-23","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","2","2","2","unknown","Basic PPR",".AU","0","Avalon Beach","2107","New South Wales","Australia  "
"55367535","Active","2013-12-31","Female","1960-04-01","Some college","unknown","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Torrance","90501","California","United States"
"55367536","Closed","2013-12-31","Female","1989-03-01","Bachelors","g02   ","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Basic PPR",".CA","0","Montreal","H1P 1B6","Quebec","Canada  "
"55367537","Married","2013-12-31","Male","1973-06-05","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".COM","0","utah","84635","Utah","United States"
"55367538","Active","2013-12-31","Male","1979-02-10","Bachelors","ehc017","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","Garfield","07026","New Jersey","United States"
"55367539","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","unknown",".UK","0","unknown","SA79HW","unknown","United Kingdom  "
"55367540","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Spain  "
"55367541","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","37148","Tennessee","United States"
"55367542","Active","2013-12-31","Male","1985-05-07","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","1","0","2","unknown","Basic PPR",".COM","0","Duluth","55811","Minnesota","United States"
"55367543","Active","2013-12-31","Male","1973-12-31","High School","unknown","unknown","Default Segment","Female","More than $250000","0","0","2","unknown","Basic PPR",".COM","0","pxh","85027","Arizona","United States"
"55367544","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Afghanistan  "
"55367545","Incomplete","2013-12-31","Male","1980-01-13","unknown","unknown","unknown","Default Segment","Female","unknown","0","1","2","unknown","Basic PPR",".COM","0","greensboro","27406","North Carolina","United States"
"55367546","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Afghanistan  "
"55367547","Incomplete","2013-12-31","Male","1990-02-22","unknown","goo011","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Dayton","45431","Ohio","United States"
"55367548","Active","2013-12-31","Female","1982-05-10","Masters","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Tel Aviv","1234","unknown","Israel  "
"55367549","Expired","2013-12-31","Female","1989-10-30","Bachelors","Christian Single Dating Services","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Premium PPR",".UK","335.49","Rotherham","S602SA","unknown","United Kingdom  "
"55367550","Active","2013-12-31","Male","1985-07-23","Some college","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Gresham OR","97080","Oregon","United States"
"55367551","Married","2013-12-31","Male","1978-09-08","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","Mill Creek","98087","Washington","United States"
"55367553","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","94509","California","United States"
"55367556","Active","2013-12-31","Female","1970-06-06","Some college","unknown","unknown","Default Segment","Male","$40000 to $60000","0","1","2","unknown","Basic PPR",".COM","0","san  Antonio","78411","Texas","United States"
"55367557","Incomplete","2013-12-31","Male","1977-08-10","unknown","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","2","2","unknown","Basic PPR",".AU","0","ipswich","4340","Queensland","Australia  "
"55367558","Incomplete","2013-12-31","Female","1980-05-21","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","Portland","97202","Oregon","United States"
"55367561","Married","2013-12-31","Male","1959-12-25","unknown","ehc016","unknown","Default Segment","Female","unknown","2","2","2","unknown","Basic PPR",".AU","0","Perth","6157","Western Australia","Australia  "
"55367562","Active","2013-12-31","Female","1977-07-29","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".CP","0","london","ME141TP","unknown","United Kingdom  "
"55367563","Closed","2013-12-31","Female","1989-03-08","Bachelors","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".CA","191.4","Saskatoon","S7M 3S6","Saskatchewan","Canada  "
"55367564","Active","2013-12-31","Male","1988-09-07","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Pretoria","0084","unknown","South Africa  "
"55367565","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2463","New South Wales","Australia  "
"55367566","Incomplete","2013-12-31","Male","1991-06-12","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","22203","Virginia","United States"
"55367567","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","32003","Florida","United States"
"55367568","Active","2013-12-31","Male","1972-02-06","Some college","ehc017","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","Woodhaven","48183","Michigan","United States"
"55367569","Closed","2013-12-31","Male","1965-08-18","High School","ehc016","unknown","Default Segment","Female","$125000 to $250000","0","1","2","unknown","Basic PPR",".COM","622.5","Baltimore","21220","Maryland","United States"
"55367570","Active","2013-12-31","Female","1994-10-23","High School","unknown","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","bentonville","72122","Arkansas","United States"
"55367571","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","46237","Indiana","United States"
"55367572","Active","2013-12-31","Male","1983-03-07","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","Coventry","CV66BS","unknown","United Kingdom  "
"55367573","Married","2013-12-31","Male","1966-08-09","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".AU","0","Melbourne","3155","Victoria","Australia  "
"55367574","Active","2013-12-31","Male","1977-01-01","Associates","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","Anaheim","92804","California","United States"
"55367575","Expired","2013-12-31","Female","1973-08-28","High School","unknown","unknown","Default Segment","Male","$20000 to $40000","0","1","2","unknown","Basic PPR",".AU","167.4","Penrith","2750","New South Wales","Australia  "
"55367576","Closed","2013-12-31","Female","1956-02-17","unknown","ehc016","unknown","Default Segment","Male","$0","1","0","2","unknown","Basic PPR",".AU","0","Adelaide","5253","South Australia","Australia  "
"55367577","New","2013-12-31","Male","1900-01-01","unknown","Christian Single Dating Services","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","CM219AN","unknown","United Kingdom  "
"55367578","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","unknown",".CA","0","unknown","R2P 0W2","Manitoba","Canada  "
"55367579","Married","2013-12-31","Male","1961-08-12","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".AU","0","Brisbane","4005","Queensland","Australia  "
"55367580","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","3806","Victoria","Australia  "
"55367581","Closed","2013-12-31","Male","1981-06-13","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Aliquippa","15001","Pennsylvania","United States"
"55367582","Closed","2013-12-31","Female","1970-01-01","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".AU","238.8","X","unknown","unknown","United States"
"55367583","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","99508","Alaska","United States"
